market_cap_usd,price_usd,volume_24h_usd,symbol,coin_id,change_24h_pct,timestamp
2527870871.0,263.45,372758358.0,TAO,bittensor,-3.0584,2026-04-11 17:30:04+00:00
2536098784.0,264.13,373207689.0,TAO,bittensor,-1.9891,2026-04-11 18:00:04+00:00
2540375552.0,264.46,369307750.0,TAO,bittensor,-2.2906,2026-04-11 18:30:04+00:00
2549328801.0,265.77,365280906.0,TAO,bittensor,-1.3547,2026-04-11 19:00:05+00:00
2581486205.0,269.44,369096281.0,TAO,bittensor,1.8892,2026-04-11 19:30:04+00:00
0.0,0.0012348,989519.0,BDAG,blockdag,-8.7532,2026-04-06 14:36:03+00:00
0.0,0.00123231,989745.0,BDAG,blockdag,-9.8496,2026-04-06 14:40:48+00:00
0.0,0.00122241,986461.0,BDAG,blockdag,-10.3605,2026-04-06 15:00:19+00:00
0.0,0.001211,985067.0,BDAG,blockdag,-11.3839,2026-04-06 15:30:04+00:00
0.0,0.00122724,983773.0,BDAG,blockdag,-9.2962,2026-04-06 16:00:08+00:00
0.0,0.00121144,982870.0,BDAG,blockdag,-10.9497,2026-04-06 16:30:06+00:00
0.0,0.00121274,978967.0,BDAG,blockdag,-11.1875,2026-04-06 17:00:06+00:00
0.0,0.00121411,978279.0,BDAG,blockdag,-6.2183,2026-04-06 17:30:04+00:00
0.0,0.00126251,973140.0,BDAG,blockdag,-5.3947,2026-04-06 18:00:06+00:00
0.0,0.00123954,967928.0,BDAG,blockdag,-4.5958,2026-04-06 18:30:05+00:00
0.0,0.00125759,961897.0,BDAG,blockdag,2.6575,2026-04-06 19:00:11+00:00
0.0,0.00126992,960102.0,BDAG,blockdag,9.8033,2026-04-06 19:30:04+00:00
0.0,0.00128197,960756.0,BDAG,blockdag,8.3009,2026-04-06 20:00:16+00:00
0.0,0.00128467,962368.0,BDAG,blockdag,3.556,2026-04-06 20:30:03+00:00
0.0,0.00127516,964689.0,BDAG,blockdag,0.1975,2026-04-06 21:00:23+00:00
0.0,0.00127776,966525.0,BDAG,blockdag,0.5906,2026-04-06 21:30:05+00:00
0.0,0.00128489,959346.0,BDAG,blockdag,1.3112,2026-04-06 22:00:08+00:00
0.0,0.00128889,954982.0,BDAG,blockdag,1.9275,2026-04-06 22:30:04+00:00
0.0,0.00128518,952366.0,BDAG,blockdag,2.3441,2026-04-06 23:00:04+00:00
0.0,0.00129634,948559.0,BDAG,blockdag,3.2669,2026-04-06 23:30:04+00:00
0.0,0.00128965,945839.0,BDAG,blockdag,7.6831,2026-04-07 00:00:08+00:00
0.0,0.00128882,946132.0,BDAG,blockdag,7.5573,2026-04-07 00:30:04+00:00
0.0,0.00129644,946097.0,BDAG,blockdag,7.9919,2026-04-07 01:00:07+00:00
0.0,0.00128694,944791.0,BDAG,blockdag,6.5525,2026-04-07 01:30:04+00:00
0.0,0.00129189,947167.0,BDAG,blockdag,7.1328,2026-04-07 02:00:13+00:00
0.0,0.00128743,948533.0,BDAG,blockdag,4.5546,2026-04-07 02:30:05+00:00
0.0,0.00127225,949116.0,BDAG,blockdag,3.4971,2026-04-07 03:00:22+00:00
0.0,0.00122049,948677.0,BDAG,blockdag,-3.5479,2026-04-07 03:30:03+00:00
0.0,0.00106026,945737.0,BDAG,blockdag,-15.3836,2026-04-07 04:00:15+00:00
0.0,0.00066158,940660.0,BDAG,blockdag,-47.3691,2026-04-07 04:30:04+00:00
0.0,0.00054591,934464.0,BDAG,blockdag,-56.3377,2026-04-07 05:00:15+00:00
0.0,0.00058516,925708.0,BDAG,blockdag,-53.3308,2026-04-07 05:30:03+00:00
0.0,0.0005755,920906.0,BDAG,blockdag,-54.4432,2026-04-07 06:00:07+00:00
0.0,0.00056296,911001.0,BDAG,blockdag,-55.1535,2026-04-07 06:30:06+00:00
0.0,0.00043112,896738.0,BDAG,blockdag,-65.7139,2026-04-07 07:00:05+00:00
0.0,0.00059024,893541.0,BDAG,blockdag,-53.0006,2026-04-07 07:30:03+00:00
0.0,0.00051061,882670.0,BDAG,blockdag,-59.559,2026-04-07 08:00:05+00:00
0.0,0.00046087,867069.0,BDAG,blockdag,-62.0138,2026-04-07 08:30:04+00:00
0.0,0.00034289,853988.0,BDAG,blockdag,-71.0387,2026-04-07 09:00:08+00:00
0.0,0.00046169,843584.0,BDAG,blockdag,-61.301,2026-04-07 09:30:06+00:00
0.0,0.00044179,832922.0,BDAG,blockdag,-63.1795,2026-04-07 10:00:06+00:00
0.0,0.00045946,824882.0,BDAG,blockdag,-61.8991,2026-04-07 10:30:04+00:00
0.0,0.00045257,817293.0,BDAG,blockdag,-63.2264,2026-04-07 11:00:16+00:00
0.0,0.00038964,805100.0,BDAG,blockdag,-68.2745,2026-04-07 11:30:03+00:00
0.0,0.00036067,793534.0,BDAG,blockdag,-70.496,2026-04-07 12:00:09+00:00
0.0,0.00034424,784789.0,BDAG,blockdag,-71.1971,2026-04-07 12:30:04+00:00
0.0,0.00032649,771174.0,BDAG,blockdag,-73.4378,2026-04-07 13:00:10+00:00
0.0,0.00037736,760283.0,BDAG,blockdag,-68.3855,2026-04-07 13:30:08+00:00
0.0,0.00036775,749502.0,BDAG,blockdag,-67.5721,2026-04-07 14:00:09+00:00
0.0,0.00035246,736988.0,BDAG,blockdag,-71.4778,2026-04-07 14:30:03+00:00
0.0,0.0004327,727990.0,BDAG,blockdag,-64.1851,2026-04-07 15:00:06+00:00
0.0,0.00039222,726456.0,BDAG,blockdag,-67.4425,2026-04-07 15:30:03+00:00
0.0,0.00060344,715603.0,BDAG,blockdag,-50.8294,2026-04-07 16:00:05+00:00
0.0,0.00057415,709140.0,BDAG,blockdag,-52.6061,2026-04-07 16:30:03+00:00
0.0,0.00060648,697702.0,BDAG,blockdag,-49.9911,2026-04-07 17:00:07+00:00
0.0,0.00055494,691289.0,BDAG,blockdag,-54.2924,2026-04-07 17:30:03+00:00
0.0,0.00053074,681983.0,BDAG,blockdag,-57.9612,2026-04-07 18:00:05+00:00
0.0,0.00054426,674534.0,BDAG,blockdag,-56.0919,2026-04-07 18:30:04+00:00
0.0,0.0005426,664989.0,BDAG,blockdag,-57.3964,2026-04-07 19:00:12+00:00
0.0,0.00049444,655644.0,BDAG,blockdag,-61.065,2026-04-07 19:30:04+00:00
0.0,0.00049555,648781.0,BDAG,blockdag,-61.3447,2026-04-07 20:00:04+00:00
0.0,0.00065195,647290.0,BDAG,blockdag,-49.2518,2026-04-07 20:30:04+00:00
0.0,0.00078831,641072.0,BDAG,blockdag,-38.1796,2026-04-07 21:00:41+00:00
0.0,0.00083466,638415.0,BDAG,blockdag,-34.678,2026-04-07 21:30:05+00:00
0.0,0.0006543,636291.0,BDAG,blockdag,-49.077,2026-04-07 22:00:22+00:00
0.0,0.00067853,627170.0,BDAG,blockdag,-47.3552,2026-04-07 22:30:04+00:00
0.0,0.00067839,619600.0,BDAG,blockdag,-47.2141,2026-04-07 23:00:10+00:00
0.0,0.00059756,607982.0,BDAG,blockdag,-53.9045,2026-04-07 23:30:05+00:00
0.0,0.00065095,601697.0,BDAG,blockdag,-49.525,2026-04-08 00:00:07+00:00
0.0,0.00058281,594718.0,BDAG,blockdag,-54.7796,2026-04-08 00:30:04+00:00
0.0,0.00060611,581149.0,BDAG,blockdag,-53.2484,2026-04-08 01:00:06+00:00
0.0,0.00062195,569666.0,BDAG,blockdag,-51.6722,2026-04-08 01:30:04+00:00
0.0,0.00062881,560129.0,BDAG,blockdag,-51.3263,2026-04-08 02:00:23+00:00
0.0,0.00063422,549841.0,BDAG,blockdag,-50.7371,2026-04-08 02:30:04+00:00
0.0,0.00066796,538870.0,BDAG,blockdag,-47.4974,2026-04-08 03:00:05+00:00
0.0,0.00059166,531618.0,BDAG,blockdag,-51.5229,2026-04-08 03:30:04+00:00
0.0,0.0006398,523164.0,BDAG,blockdag,-25.822,2026-04-08 04:00:06+00:00
0.0,0.00068043,516521.0,BDAG,blockdag,2.8494,2026-04-08 04:30:03+00:00
0.0,0.00063127,515599.0,BDAG,blockdag,15.6352,2026-04-08 05:00:04+00:00
0.0,0.00062414,515633.0,BDAG,blockdag,5.7748,2026-04-08 05:30:04+00:00
0.0,0.00047842,513238.0,BDAG,blockdag,-16.8692,2026-04-08 06:00:13+00:00
0.0,0.00050762,510053.0,BDAG,blockdag,-7.4736,2026-04-08 06:30:04+00:00
0.0,0.00053733,522269.0,BDAG,blockdag,24.6338,2026-04-08 07:00:13+00:00
0.0,0.00058364,519007.0,BDAG,blockdag,-1.1191,2026-04-08 07:30:04+00:00
0.0,0.00058071,519650.0,BDAG,blockdag,13.7282,2026-04-08 08:00:14+00:00
0.0,0.00057963,517327.0,BDAG,blockdag,25.7673,2026-04-08 08:30:04+00:00
0.0,0.00047577,521331.0,BDAG,blockdag,38.7526,2026-04-08 09:00:07+00:00
0.0,0.00049573,522393.0,BDAG,blockdag,7.3726,2026-04-08 09:30:04+00:00
0.0,0.00049449,524144.0,BDAG,blockdag,11.9299,2026-04-08 10:00:29+00:00
0.0,0.0005029,519879.0,BDAG,blockdag,9.4541,2026-04-08 10:30:04+00:00
0.0,0.0005079,520059.0,BDAG,blockdag,12.2247,2026-04-08 11:00:08+00:00
0.0,0.00050449,521557.0,BDAG,blockdag,29.4776,2026-04-08 11:30:04+00:00
0.0,0.0005127,527505.0,BDAG,blockdag,42.1526,2026-04-08 12:00:06+00:00
0.0,0.00046224,527720.0,BDAG,blockdag,34.2804,2026-04-08 12:30:04+00:00
0.0,0.0004882,528013.0,BDAG,blockdag,49.5321,2026-04-08 13:00:16+00:00
0.0,0.00048601,525373.0,BDAG,blockdag,28.7924,2026-04-08 13:30:05+00:00
0.0,0.00047991,525798.0,BDAG,blockdag,29.567,2026-04-08 14:01:25+00:00
0.0,0.00046545,525301.0,BDAG,blockdag,32.0588,2026-04-08 14:30:21+00:00
0.0,0.0004892,522448.0,BDAG,blockdag,13.0563,2026-04-08 15:00:06+00:00
0.0,0.00046779,517667.0,BDAG,blockdag,-3.0768,2026-04-08 15:30:04+00:00
0.0,0.00048375,517002.0,BDAG,blockdag,-19.8349,2026-04-08 16:00:06+00:00
0.0,0.00047092,516810.0,BDAG,blockdag,-17.9791,2026-04-08 16:30:04+00:00
0.0,0.00046764,520450.0,BDAG,blockdag,-22.8924,2026-04-08 17:00:06+00:00
0.0,0.00027084,526725.0,BDAG,blockdag,-51.1949,2026-04-08 17:30:04+00:00
0.0,0.00035177,541355.0,BDAG,blockdag,-33.7207,2026-04-08 18:00:05+00:00
0.0,0.00029048,539091.0,BDAG,blockdag,-46.628,2026-04-08 18:30:04+00:00
0.0,0.00036308,540811.0,BDAG,blockdag,-33.0852,2026-04-08 19:00:05+00:00
0.0,0.00026929,539723.0,BDAG,blockdag,-45.5371,2026-04-08 19:30:04+00:00
0.0,0.00026654,533904.0,BDAG,blockdag,-45.6034,2026-04-08 20:00:07+00:00
0.0,0.0002579,521584.0,BDAG,blockdag,-60.4415,2026-04-08 20:30:04+00:00
0.0,0.00026704,513061.0,BDAG,blockdag,-66.1247,2026-04-08 21:00:25+00:00
0.0,0.00028999,502599.0,BDAG,blockdag,-65.2567,2026-04-08 21:30:04+00:00
0.0,0.00029677,488427.0,BDAG,blockdag,-54.6427,2026-04-08 22:00:05+00:00
0.0,0.00026387,483263.0,BDAG,blockdag,-61.1122,2026-04-08 22:30:04+00:00
0.0,0.00026417,478891.0,BDAG,blockdag,-61.0591,2026-04-08 23:00:03+00:00
0.0,0.00026416,472538.0,BDAG,blockdag,-54.5228,2026-04-08 23:30:04+00:00
0.0,0.00028761,466869.0,BDAG,blockdag,-55.8173,2026-04-09 00:00:04+00:00
0.0,0.00027758,463631.0,BDAG,blockdag,-52.3723,2026-04-09 00:30:04+00:00
0.0,0.00029237,460113.0,BDAG,blockdag,-51.7629,2026-04-09 01:00:06+00:00
0.0,0.00027642,455664.0,BDAG,blockdag,-55.5564,2026-04-09 01:30:04+00:00
0.0,0.00027341,452209.0,BDAG,blockdag,-56.5187,2026-04-09 02:00:09+00:00
0.0,0.00028119,450101.0,BDAG,blockdag,-57.0581,2026-04-09 02:30:04+00:00
0.0,0.00026999,443619.0,BDAG,blockdag,-59.5803,2026-04-09 03:00:05+00:00
0.0,0.00027006,439134.0,BDAG,blockdag,-54.3554,2026-04-09 03:30:03+00:00
0.0,0.0002987,435567.0,BDAG,blockdag,-53.3106,2026-04-09 04:00:03+00:00
0.0,0.00027665,434158.0,BDAG,blockdag,-59.3418,2026-04-09 04:30:04+00:00
0.0,0.00027859,429500.0,BDAG,blockdag,-55.8684,2026-04-09 05:00:04+00:00
0.0,0.00027618,431855.0,BDAG,blockdag,-55.7508,2026-04-09 05:30:04+00:00
0.0,0.00026418,429465.0,BDAG,blockdag,-42.9228,2026-04-09 06:00:07+00:00
0.0,0.00031076,432847.0,BDAG,blockdag,-38.7798,2026-04-09 06:30:04+00:00
0.0,0.00030647,422075.0,BDAG,blockdag,-42.9646,2026-04-09 07:00:04+00:00
0.0,0.00029218,417305.0,BDAG,blockdag,-49.9374,2026-04-09 07:30:04+00:00
0.0,0.00029768,413833.0,BDAG,blockdag,-48.7389,2026-04-09 08:00:04+00:00
0.0,0.00030323,411692.0,BDAG,blockdag,-47.6851,2026-04-09 08:30:04+00:00
0.0,0.0002965,404470.0,BDAG,blockdag,-37.6795,2026-04-09 09:00:05+00:00
0.0,0.00029514,397700.0,BDAG,blockdag,-40.6242,2026-04-09 09:30:04+00:00
0.0,0.00029806,393575.0,BDAG,blockdag,-39.7229,2026-04-09 10:00:07+00:00
0.0,0.00027498,392247.0,BDAG,blockdag,-42.174,2026-04-09 10:30:04+00:00
0.0,0.0002748,388737.0,BDAG,blockdag,-45.8937,2026-04-09 11:00:05+00:00
0.0,0.0002719,390764.0,BDAG,blockdag,-46.1047,2026-04-09 11:30:04+00:00
0.0,0.00026503,385020.0,BDAG,blockdag,-48.3061,2026-04-09 12:00:06+00:00
0.0,0.00025186,382712.0,BDAG,blockdag,-45.514,2026-04-09 12:30:03+00:00
0.0,0.00025212,380812.0,BDAG,blockdag,-48.3571,2026-04-09 13:00:04+00:00
0.0,0.00022963,380052.0,BDAG,blockdag,-52.7527,2026-04-09 13:30:04+00:00
0.0,0.00023963,378334.0,BDAG,blockdag,-50.1445,2026-04-09 14:00:05+00:00
0.0,0.00024581,374906.0,BDAG,blockdag,-47.1898,2026-04-09 14:30:03+00:00
0.0,0.00025961,474685.0,BDAG,blockdag,-45.1491,2026-04-09 15:00:06+00:00
0.0,0.00025466,470239.0,BDAG,blockdag,-45.5588,2026-04-09 15:30:04+00:00
0.0,0.00025329,462366.0,BDAG,blockdag,-47.6394,2026-04-09 16:00:04+00:00
0.0,0.00024342,461869.0,BDAG,blockdag,-48.309,2026-04-09 16:30:04+00:00
0.0,0.00024762,453353.0,BDAG,blockdag,-47.05,2026-04-09 17:00:05+00:00
0.0,0.0002409,432421.0,BDAG,blockdag,-11.0562,2026-04-09 17:30:03+00:00
0.0,0.0002378,415245.0,BDAG,blockdag,-32.3994,2026-04-09 18:00:15+00:00
0.0,0.00024563,414167.0,BDAG,blockdag,-15.4404,2026-04-09 18:30:03+00:00
0.0,0.00023996,406587.0,BDAG,blockdag,-33.9101,2026-04-09 19:00:13+00:00
0.0,0.00023915,403248.0,BDAG,blockdag,-11.1917,2026-04-09 19:30:04+00:00
0.0,0.00023613,405637.0,BDAG,blockdag,-11.4083,2026-04-09 20:00:05+00:00
0.0,0.00023839,397074.0,BDAG,blockdag,-7.565,2026-04-09 20:30:04+00:00
0.0,0.00023756,394991.0,BDAG,blockdag,-11.0396,2026-04-09 21:00:06+00:00
0.0,0.00024378,395311.0,BDAG,blockdag,-15.9359,2026-04-09 21:30:03+00:00
0.0,0.00023449,403583.0,BDAG,blockdag,-20.9878,2026-04-09 22:00:06+00:00
0.0,0.00023742,412398.0,BDAG,blockdag,-10.0206,2026-04-09 22:30:04+00:00
0.0,0.00024487,422080.0,BDAG,blockdag,-7.3063,2026-04-09 23:00:09+00:00
0.0,0.0002438,425702.0,BDAG,blockdag,-7.7083,2026-04-09 23:30:03+00:00
0.0,0.00024491,429495.0,BDAG,blockdag,-14.8444,2026-04-10 00:00:04+00:00
0.0,0.00025009,273261.0,BDAG,blockdag,-9.9045,2026-04-10 00:30:04+00:00
0.0,0.00024932,440848.0,BDAG,blockdag,-12.4607,2026-04-10 01:00:04+00:00
0.0,0.00024644,441751.0,BDAG,blockdag,-10.8453,2026-04-10 01:30:03+00:00
0.0,0.00024734,439677.0,BDAG,blockdag,-9.5378,2026-04-10 02:00:07+00:00
0.0,0.00025018,438681.0,BDAG,blockdag,-11.0289,2026-04-10 02:30:04+00:00
0.0,0.00025012,440460.0,BDAG,blockdag,-7.3578,2026-04-10 03:00:06+00:00
0.0,0.00024723,439215.0,BDAG,blockdag,-8.4529,2026-04-10 03:30:04+00:00
0.0,0.00024566,440749.0,BDAG,blockdag,-17.7574,2026-04-10 04:00:04+00:00
0.0,0.00024056,438975.0,BDAG,blockdag,-12.8067,2026-04-10 04:30:03+00:00
0.0,0.0002408,438008.0,BDAG,blockdag,-13.5638,2026-04-10 05:00:05+00:00
0.0,0.00024376,431130.0,BDAG,blockdag,-11.7383,2026-04-10 05:30:03+00:00
0.0,0.00022851,426007.0,BDAG,blockdag,-13.5041,2026-04-10 06:00:14+00:00
0.0,0.00023424,412738.0,BDAG,blockdag,-24.6244,2026-04-10 06:30:04+00:00
0.0,0.00022955,410497.0,BDAG,blockdag,-25.0993,2026-04-10 07:00:05+00:00
0.0,0.00023243,412185.0,BDAG,blockdag,-20.4517,2026-04-10 07:30:04+00:00
0.0,0.00023989,415457.0,BDAG,blockdag,-19.413,2026-04-10 08:00:05+00:00
0.0,0.00023952,413956.0,BDAG,blockdag,-21.0102,2026-04-10 08:30:04+00:00
0.0,0.00023733,411980.0,BDAG,blockdag,-19.9563,2026-04-10 09:00:04+00:00
0.0,0.00023873,409621.0,BDAG,blockdag,-19.114,2026-04-10 09:30:04+00:00
0.0,0.00023801,408779.0,BDAG,blockdag,-20.1489,2026-04-10 10:00:04+00:00
0.0,0.00023567,405318.0,BDAG,blockdag,-14.294,2026-04-10 10:30:04+00:00
0.0,0.00023146,403524.0,BDAG,blockdag,-15.7714,2026-04-10 11:00:04+00:00
0.0,0.00023146,397534.0,BDAG,blockdag,-14.8716,2026-04-10 11:30:04+00:00
0.0,0.00023052,397303.0,BDAG,blockdag,-13.0208,2026-04-10 12:00:03+00:00
0.0,0.00023119,399251.0,BDAG,blockdag,-8.2061,2026-04-10 12:30:04+00:00
0.0,0.00022922,397514.0,BDAG,blockdag,-9.0827,2026-04-10 13:00:09+00:00
0.0,0.00023373,394598.0,BDAG,blockdag,0.9783,2026-04-10 13:30:04+00:00
0.0,0.00023457,393566.0,BDAG,blockdag,-2.1101,2026-04-10 14:00:04+00:00
0.0,0.00023368,391674.0,BDAG,blockdag,-4.9323,2026-04-10 14:30:04+00:00
0.0,0.00023427,391436.0,BDAG,blockdag,-9.7606,2026-04-10 15:00:04+00:00
0.0,0.00024562,401429.0,BDAG,blockdag,-3.5509,2026-04-10 15:30:04+00:00
0.0,0.00025211,403921.0,BDAG,blockdag,-0.467,2026-04-10 16:00:04+00:00
0.0,0.00023799,406154.0,BDAG,blockdag,-2.2343,2026-04-10 16:30:04+00:00
0.0,0.00024023,406925.0,BDAG,blockdag,-2.9824,2026-04-10 17:00:07+00:00
0.0,0.00023779,404744.0,BDAG,blockdag,-1.2905,2026-04-10 17:30:04+00:00
0.0,0.00024176,401869.0,BDAG,blockdag,1.6629,2026-04-10 18:00:04+00:00
0.0,0.00024238,400561.0,BDAG,blockdag,-1.323,2026-04-10 18:30:04+00:00
0.0,0.0002387,401454.0,BDAG,blockdag,-0.5256,2026-04-10 19:00:05+00:00
0.0,0.00023957,402675.0,BDAG,blockdag,0.1763,2026-04-10 19:30:04+00:00
0.0,0.0002412,408789.0,BDAG,blockdag,2.1467,2026-04-10 20:00:05+00:00
0.0,0.00024694,414512.0,BDAG,blockdag,3.588,2026-04-10 20:30:04+00:00
0.0,0.00023953,419692.0,BDAG,blockdag,0.8286,2026-04-10 21:00:04+00:00
0.0,0.0002439,418331.0,BDAG,blockdag,0.0491,2026-04-10 21:30:04+00:00
0.0,0.00024416,415449.0,BDAG,blockdag,1.8441,2026-04-10 22:00:05+00:00
0.0,0.00024328,405592.0,BDAG,blockdag,2.4654,2026-04-10 22:30:04+00:00
0.0,0.00024154,399357.0,BDAG,blockdag,-1.3602,2026-04-10 23:00:06+00:00
0.0,0.00024326,394422.0,BDAG,blockdag,-0.2221,2026-04-10 23:30:04+00:00
0.0,0.00024585,397673.0,BDAG,blockdag,0.3828,2026-04-11 00:00:06+00:00
0.0,0.00024272,388838.0,BDAG,blockdag,-2.945,2026-04-11 00:30:04+00:00
0.0,0.00024322,374799.0,BDAG,blockdag,-2.4444,2026-04-11 01:00:07+00:00
0.0,0.00024396,375260.0,BDAG,blockdag,-1.0046,2026-04-11 01:30:04+00:00
0.0,0.00024271,374314.0,BDAG,blockdag,-1.8722,2026-04-11 02:00:04+00:00
0.0,0.00023943,373823.0,BDAG,blockdag,-3.2277,2026-04-11 02:30:03+00:00
0.0,0.00023623,372465.0,BDAG,blockdag,-5.5546,2026-04-11 03:00:04+00:00
0.0,0.00023868,371235.0,BDAG,blockdag,-3.2941,2026-04-11 03:30:04+00:00
0.0,0.00023953,367970.0,BDAG,blockdag,-2.5708,2026-04-11 04:00:07+00:00
0.0,0.00023792,369941.0,BDAG,blockdag,-1.0979,2026-04-11 04:30:04+00:00
0.0,0.0002356,373274.0,BDAG,blockdag,-2.1598,2026-04-11 05:00:08+00:00
0.0,0.00023643,383941.0,BDAG,blockdag,-3.005,2026-04-11 05:30:03+00:00
0.0,0.000238,390063.0,BDAG,blockdag,4.1552,2026-04-11 06:00:08+00:00
0.0,0.00025584,390554.0,BDAG,blockdag,9.2202,2026-04-11 06:30:04+00:00
0.0,0.00023594,389163.0,BDAG,blockdag,2.7845,2026-04-11 07:00:05+00:00
0.0,0.00023872,389453.0,BDAG,blockdag,2.7912,2026-04-11 07:30:04+00:00
0.0,0.0002379,390573.0,BDAG,blockdag,-0.8287,2026-04-11 08:00:04+00:00
0.0,0.00023744,393795.0,BDAG,blockdag,-0.8697,2026-04-11 08:30:04+00:00
0.0,0.00023781,401557.0,BDAG,blockdag,0.204,2026-04-11 09:00:05+00:00
0.0,0.00023696,407053.0,BDAG,blockdag,-0.2025,2026-04-11 09:30:04+00:00
0.0,0.00024002,412276.0,BDAG,blockdag,0.9363,2026-04-11 10:00:05+00:00
0.0,0.00024043,410390.0,BDAG,blockdag,2.0195,2026-04-11 10:30:04+00:00
0.0,0.00023788,411460.0,BDAG,blockdag,2.7734,2026-04-11 11:00:17+00:00
0.0,0.00023657,412614.0,BDAG,blockdag,2.2082,2026-04-11 11:30:04+00:00
0.0,0.00023461,414523.0,BDAG,blockdag,1.7714,2026-04-11 12:00:04+00:00
0.0,0.00023621,414712.0,BDAG,blockdag,2.1725,2026-04-11 12:30:03+00:00
0.0,0.0002323,417620.0,BDAG,blockdag,1.3418,2026-04-11 13:00:07+00:00
0.0,0.00023662,417920.0,BDAG,blockdag,1.1633,2026-04-11 13:30:03+00:00
0.0,0.00023346,418735.0,BDAG,blockdag,-0.4758,2026-04-11 14:00:03+00:00
0.0,0.00023242,422013.0,BDAG,blockdag,-0.5407,2026-04-11 14:30:04+00:00
0.0,0.00023224,417545.0,BDAG,blockdag,-0.4963,2026-04-11 15:00:04+00:00
0.0,0.00023131,408640.0,BDAG,blockdag,-5.8276,2026-04-11 15:30:04+00:00
0.0,0.00023022,402593.0,BDAG,blockdag,-8.683,2026-04-11 16:00:03+00:00
0.0,0.00023065,398281.0,BDAG,blockdag,-3.0827,2026-04-11 16:30:04+00:00
0.0,0.00023237,395208.0,BDAG,blockdag,-3.2724,2026-04-11 17:00:07+00:00
0.0,0.00023105,393466.0,BDAG,blockdag,-2.8336,2026-04-11 17:30:04+00:00
0.0,0.00023119,395365.0,BDAG,blockdag,-4.3708,2026-04-11 18:00:04+00:00
0.0,0.00023113,393674.0,BDAG,blockdag,-4.6437,2026-04-11 18:30:04+00:00
0.0,0.00023183,388623.0,BDAG,blockdag,-2.879,2026-04-11 19:00:05+00:00
0.0,0.00023143,384095.0,BDAG,blockdag,-3.3992,2026-04-11 19:30:04+00:00
260138339345.0,2156.15,16537152218.0,ETH,ethereum,5.6431,2026-04-06 14:36:03+00:00
259117596904.0,2146.95,17499112294.0,ETH,ethereum,5.1597,2026-04-06 14:40:48+00:00
260392219761.0,2158.08,16530400536.0,ETH,ethereum,5.8902,2026-04-06 15:00:19+00:00
260975387412.0,2163.67,17291318264.0,ETH,ethereum,5.0895,2026-04-06 15:30:04+00:00
261170004399.0,2164.39,17294558822.0,ETH,ethereum,5.3308,2026-04-06 16:00:08+00:00
260859124078.0,2160.96,17180610083.0,ETH,ethereum,5.0469,2026-04-06 16:30:06+00:00
258687517467.0,2142.97,16087916287.0,ETH,ethereum,4.5205,2026-04-06 17:00:06+00:00
257652479326.0,2135.26,17234819786.0,ETH,ethereum,3.9183,2026-04-06 17:30:04+00:00
257690940144.0,2134.9,17563952183.0,ETH,ethereum,3.5741,2026-04-06 18:00:06+00:00
258702938846.0,2146.27,17605852000.0,ETH,ethereum,4.102,2026-04-06 18:30:05+00:00
258833090863.0,2144.53,17903956025.0,ETH,ethereum,4.0188,2026-04-06 19:00:11+00:00
258713958280.0,2143.76,17855549589.0,ETH,ethereum,3.7422,2026-04-06 19:30:04+00:00
258509542809.0,2144.53,18259254439.0,ETH,ethereum,3.9727,2026-04-06 20:00:16+00:00
259777197258.0,2152.41,16333698084.0,ETH,ethereum,4.2227,2026-04-06 20:30:03+00:00
259375946880.0,2149.19,18176518897.0,ETH,ethereum,4.0025,2026-04-06 21:00:23+00:00
259037534409.0,2145.93,18922305225.0,ETH,ethereum,4.1968,2026-04-06 21:30:05+00:00
258160692621.0,2139.66,18111500739.0,ETH,ethereum,3.8242,2026-04-06 22:00:08+00:00
257787878872.0,2135.93,18937211144.0,ETH,ethereum,3.8952,2026-04-06 22:30:04+00:00
255047115120.0,2111.36,17794080622.0,ETH,ethereum,1.3689,2026-04-06 23:00:04+00:00
252471126524.0,2091.87,18432643318.0,ETH,ethereum,-1.2952,2026-04-06 23:30:04+00:00
254578699899.0,2107.8,17711875890.0,ETH,ethereum,-0.5355,2026-04-07 00:00:08+00:00
255129026916.0,2113.26,18336027231.0,ETH,ethereum,-0.4924,2026-04-07 00:30:04+00:00
255191292457.0,2113.66,18392242969.0,ETH,ethereum,-0.2506,2026-04-07 01:00:07+00:00
255050679348.0,2113.44,18325506420.0,ETH,ethereum,-0.1357,2026-04-07 01:30:04+00:00
253424836311.0,2100.33,17223485350.0,ETH,ethereum,-0.7477,2026-04-07 02:00:13+00:00
254127205091.0,2105.6,17976162968.0,ETH,ethereum,-1.5521,2026-04-07 02:30:05+00:00
254126910206.0,2105.58,17928321933.0,ETH,ethereum,-1.2785,2026-04-07 03:00:22+00:00
254417080096.0,2108.71,16828113719.0,ETH,ethereum,-1.1985,2026-04-07 03:30:03+00:00
254413472385.0,2107.74,17362983740.0,ETH,ethereum,-1.1046,2026-04-07 04:00:15+00:00
254178694081.0,2106.03,16385881211.0,ETH,ethereum,-0.9543,2026-04-07 04:30:04+00:00
255327020470.0,2114.78,16475458079.0,ETH,ethereum,-0.6888,2026-04-07 05:00:15+00:00
254480620758.0,2107.75,17387149826.0,ETH,ethereum,-1.0777,2026-04-07 05:30:03+00:00
254017319538.0,2104.69,16467690575.0,ETH,ethereum,-1.0852,2026-04-07 06:00:07+00:00
